ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,INV,INVBAL,MM,MMBAL,MMCRED,CC,CCBAL,CCPURC,SDB,INCOME,LORES,HMVAL,AGE,CRSCORE,INAREA,INS,BRANCH
2.3,1,19.55,1,751.38,0,0,0,0,0,0,1,860.78,1,1113.92,0,0,0,0,0,0,0,0,1,14971.23,0,1,185294.96,0,0,,,,,642,1,0,B5
4,1,55.28,1,19.34,0,0,0,0,0,0,1,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2239.96,2,0,61,4.5,124,54,726,1,0,B2
3.2,1,5461.3,4,4618.05,2,1,0,0,0,0,0,0,1,0,5,106.05,0,0,0,0,0,0,0,0,0,1,143764.51,0,0,45,3.5,132,43,629,1,0,B4
,1,1809.53,3,3440.65,8,1,0,0,,0,1,2035.1,1,990.8,,,1,1300,0,0,,,0,0,0,,,,1,,,,,695,1,0,B15
3.8,1,8083.59,2,2486.17,3,1,0,0,0,0,0,0,1,296.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,141,45,656,1,1,B4
4.1,1,1363.99,3,2436.7,6,1,0,0,1,1,0,0,1,534.8,0,0,0,0,0,0,0,0,0,0,0,1,1445.5,0,0,26,9.5,103,45,679,1,0,B4
4.1,1,645.03,2,1014.63,9,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.94,0,0,,,,,550,1,0,B2
5.6,0,0,0,0,0,0,0,0,,0,1,51.29,1,4220.13,,,0,0,0,0,,,0,0,0,,,,0,25,5,98,33,649,1,0,B14
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8767.96,0,0,0,0,0,1,8.16,0,0,36,5.5,111,45,712,0,0,B2
4.8,1,281.97,3,939,4,1,0,0,7,0,0,0,1,591.53,1,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,B2
4,1,1202.58,6,2579.12,9,0,0,0,0,2,1,141.28,1,5271.81,17,989.09,1,7700,0,0,0,0,0,0,0,0,0,0,0,,,,,664,1,1,B16
4.2,1,661.62,4,2465.26,10,1,0,0,4,3,0,0,1,727.33,2,85.14,1,8600,0,0,0,0,0,0,0,0,0,0,0,,,,,680,1,0,B2
4.1,1,4872.57,5,3929.83,14,1,0,0,0,1,0,0,1,2115.44,9,286.23,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7.5,125,62,641,1,1,B17
20.1,1,553.13,1,547.77,8,1,0,0,0,0,1,3071.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.74,0,1,,,,,693,1,1,B5
0.5,1,5706.94,0,0,0,0,0,0,0,0,1,6193.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,7,103,48,664,1,1,B3
3.8,1,1931.59,2,639.12,4,0,0,0,2,13,1,78.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.73,0,0,37,4.5,109,50,642,1,0,B1
4.3,1,2462.64,7,4846.39,5,1,0,0,1,2,0,0,1,0,1,39.87,0,0,0,0,0,0,0,0,0,1,6147.55,0,1,,,,,685,1,0,B2
6.1,1,97547.54,1,25064.61,2,0,0,0,0,2,1,227512.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5,275,76,729,1,0,B4
8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,630,0,0,B2
2.1,1,62,2,230.05,0,0,0,0,0,2,0,0,1,304.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,117,21,586,1,0,B5
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,155,44,722,1,0,B8
6.4,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,1,14698.89,1,,,,0,49,12,105,39,654,1,0,B18
0.9,1,33.36,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,60,9.5,114,61,694,1,0,B14
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9400,0,0,0,0,0,0,0,0,0,0,1,7,6.5,88,52,677,1,1,B3
0.8,1,1710.83,3,2732.56,10,1,0,0,1,0,0,0,1,666.73,0,0,0,0,0,0,0,0,1,16227.46,0,1,2916.08,1,0,36,5,101,70,662,1,0,B13
17.5,1,844.46,4,2626.78,13,0,0,0,,4,1,812.94,0,0,,,0,0,0,0,,,0,0,0,,,,0,,,,,706,1,0,B15
1.8,1,12.38,2,196.79,2,0,0,0,0,0,1,0.14,1,267.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8.5,110,40,675,1,0,B2
4.7,1,2771.85,2,2324.78,4,1,0,0,,4,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,26,15,94,69,772,1,0,B15
1.6,0,0,0,0,0,0,0,0,0,0,1,374.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33233.26,0,1,20,9,101,73,706,1,0,B2
4.5,0,0,0,0,0,0,0,0,0,0,1,5356.93,1,339.44,0,0,0,0,0,0,0,0,0,0,0,1,935.08,0,0,35,8,89,77,744,1,0,B6
2.3,1,1.42,5,3805.27,20,1,0,0,0,1,0,0,1,1694.92,5,151.62,0,0,0,0,0,0,0,0,0,1,10687.41,0,0,65,7.5,100,60,723,1,0,B1
3.3,1,55.02,0,0,0,0,0,0,0,0,0,0,1,27.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,3,106,28,588,1,0,B1
3.8,1,280.91,3,829.88,2,0,0,0,0,2,0,0,1,386.77,1,110.11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,94,28,626,1,0,B5
3.8,1,47.66,2,557.17,2,1,0,0,0,0,0,0,1,147.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,669,1,0,B2
3.8,1,756.93,2,866.14,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,10.5,118,82,702,1,0,B3
2,1,748.02,2,1376.62,4,1,0,0,0,0,0,0,1,1277.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10.5,126,47,671,1,0,B4
12.3,1,393.67,4,1551.45,4,1,0,0,1,1,0,0,1,987.87,0,0,0,0,0,0,0,0,0,0,0,1,79737.7,1,0,95,5,134,39,681,1,0,B3
10.7,1,530.94,2,1492.21,1,1,0,0,,3,1,1805.24,1,4008.07,,,0,0,0,0,,,0,0,0,,,,0,32,4.5,101,25,584,1,0,B14
0.4,1,778.48,3,889.7,1,0,0,0,0,2,0,0,1,0,0,0,1,6900,0,0,0,0,0,0,0,1,1268,1,0,59,3.5,129,38,674,1,0,B8
1.8,1,2403.68,4,1253.17,1,1,1,4.44,0,0,1,2609.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9.5,112,72,701,1,0,B3
2.1,1,962.41,5,4274.03,13,1,0,0,0,4,1,17292.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282.22,1,1,37,9,114,54,654,1,1,B17
3.6,1,3675.66,2,483.53,3,1,0,0,0,6,1,1368.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.5,109,20,627,1,0,B6
3.6,1,685.37,3,1187.12,1,0,0,0,2,0,0,0,1,1979.7,13,310.67,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.5,98,53,683,1,0,B12
0.6,1,40.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,115,42,672,1,0,B4
,1,511.5,1,984.45,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,620,1,0,B2
34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,708,0,0,B6
1.4,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,55,2.5,111,18,692,1,0,B14
11.6,1,34370.62,1,1615.91,2,0,0,0,0,0,1,9177.49,1,2094.28,0,0,0,0,1,14176.27,0,0,0,0,0,0,0,0,0,29,10,153,56,645,1,0,B2
2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48000,0,0,0,0,0,0,0,0,0,0,0,45,9.5,116,22,575,1,1,B2
10.8,1,1652.54,2,2157.02,4,1,0,0,0,0,1,8876.85,1,882.1,0,0,0,0,1,4.65,0,0,0,0,0,0,0,0,0,31,12.5,107,63,653,1,1,B4
1,1,3790.38,0,0,1,0,0,0,0,0,1,2490.63,1,1004.05,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,1,35,13.5,98,48,630,1,1,B4
3.2,1,944.98,5,3716.34,13,0,1,193.78,6,3,1,18,1,4781.85,11,563.36,0,0,0,0,0,0,0,0,0,0,0,0,0,79,5,159,59,686,1,0,B3
,1,237.35,2,1251.58,3,1,0,0,5,1,0,0,1,11.49,6,236.87,0,0,0,0,0,0,0,0,0,1,122.82,0,1,16,11.5,86,59,696,1,0,B6
4.2,1,1558.17,2,832.66,3,1,0,0,0,0,0,0,1,304.76,2,204.28,0,0,0,0,0,0,0,0,0,1,6211.83,0,0,60,4,122,56,717,1,1,B3
20,1,6414.18,2,7123.68,5,0,0,0,,1,0,0,1,3784.68,,,0,0,0,0,,,0,0,0,,,,0,27,4,119,62,732,1,0,B15
,1,5996.27,5,7025.78,9,0,0,0,0,2,1,862.16,1,7792.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5.5,153,34,653,1,0,B10
2.3,1,1640.49,1,941.64,0,0,0,0,,2,1,4312.18,1,23.62,,,1,2400,0,0,,,0,0,0,,,,1,33,6,114,61,660,1,0,B14
3.6,1,1210.29,2,2255.45,7,1,0,0,2,1,1,2377.72,1,764.45,2,71.29,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.5,81,26,666,1,1,B5
4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147.11,0,0,51,6.5,95,54,602,1,0,B2
1,1,1126.7,2,693.23,1,0,0,0,,0,1,144.1,1,131.2,,,0,0,0,0,,,0,0,0,,,,0,43,10.5,107,71,707,1,1,B15
14.2,1,876.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,676,1,0,B2
11.7,1,352.53,2,122.97,0,0,0,0,0,4,1,23.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.5,91,70,664,1,0,B8
7.4,1,760.27,2,1077.92,4,0,0,0,0,5,1,436.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,694,1,0,B16
2.5,1,341.24,4,1930.9,8,1,0,0,6,3,0,0,1,1554.65,10,142.47,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,103,31,597,1,0,B6
5.1,1,539.53,2,1104.57,0,0,0,0,0,0,0,0,1,1811.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,93,40,670,1,0,B16
1.3,1,5287.17,2,2142.14,3,0,0,0,,0,1,8993.42,1,2892.99,,,0,0,0,0,,,0,0,0,,,,0,77,10,140,61,729,1,0,B14
1.5,1,13.24,0,0,0,0,0,0,0,0,1,394.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,5,120,,,1,0,B4
1.1,1,3300.59,2,6305.19,8,1,1,8.59,0,0,1,21312.63,1,7254.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,8,114,76,735,1,1,B7
1.4,1,1768.88,1,159.24,0,0,0,0,1,1,0,0,0,0,0,0,1,14100,0,0,0,0,0,0,0,0,0,0,0,12,10,94,60,677,1,0,B11
0.5,1,1098.3,3,3840.45,16,0,1,8.11,,5,1,1104.23,1,4281.5,,,0,0,0,0,,,0,0,0,,,,0,,,,,685,1,0,B15
2.3,1,4.39,7,1420.36,4,0,0,0,0,0,1,1955.33,1,1800.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,682,1,1,B4
16.2,1,13785.41,3,2908.83,2,1,0,0,0,1,0,0,1,495.42,0,0,0,0,0,0,0,0,0,0,0,1,7.1,0,0,5,9,108,54,699,1,1,B4
1.8,1,454.23,2,786.76,2,0,0,0,0,4,1,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,106,46,669,1,0,B4
5.7,1,1197.91,2,1328.47,12,0,1,3.1,,3,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,36,7.5,102,40,684,1,0,B15
,0,0,0,0,0,0,0,0,0,0,1,36184.48,1,341.8,0,0,0,0,0,0,0,0,0,0,0,1,78.57,0,0,25,6.5,100,55,649,1,1,B3
2,1,-85.08,2,546.2,2,1,1,24.67,0,0,0,0,1,402.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.5,97,43,655,1,0,B17
1,1,4793.56,2,9368.22,2,0,0,0,0,4,0,0,1,206.54,0,0,0,0,0,0,0,0,1,18189.82,0,1,765.3,0,0,20,11,109,66,743,1,0,B6
4.2,1,890.26,3,2504.39,10,1,0,0,0,0,1,331.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125744.74,2,0,10,8,78,61,713,1,0,B16
18.4,1,809.85,1,539.93,3,0,0,0,0,1,1,2754.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8.5,109,52,632,1,0,B4
2.8,1,1053.92,1,234.01,0,0,0,0,0,1,1,836.04,1,86.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,106,48,702,1,0,B5
15.4,1,589.19,1,224.81,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,1,102,4.5,142,72,615,1,0,B14
4.3,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,1,15131.72,0,,,,0,21,7.5,100,39,645,1,0,B18
4.6,1,431.32,3,1118.41,12,0,0,0,0,2,1,4815.92,1,889.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8.5,97,54,690,1,1,B5
7.1,1,6542.09,3,1802.55,2,0,0,0,0,0,1,4053.24,1,2692.25,2,114.85,0,0,0,0,0,0,0,0,0,1,8.97,0,0,,,,,677,1,0,B16
0.6,1,315.41,2,418.38,0,1,1,63.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10.5,124,46,637,1,0,B1
4.5,1,810.43,3,2234.42,3,0,0,0,,7,1,505.86,0,0,,,0,0,1,3827.19,,,0,0,0,,,,0,45,5.5,108,39,671,1,0,B15
4.3,0,0,0,0,0,0,0,0,0,0,1,11102.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1785.88,0,0,,,,,736,1,0,B4
3.8,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,122,7,139,55,700,1,0,B19
14.3,1,66.43,2,655.46,4,0,0,0,1,0,1,3277.82,1,157.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,112,50,694,1,0,B4
2.1,1,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18308.38,0,0,55,3.5,123,45,675,1,0,B2
0.9,1,1336.79,1,0.98,1,0,0,0,0,0,0,0,0,0,0,0,1,8300,0,0,0,0,0,0,0,1,534.29,0,1,12,7.5,93,46,667,1,1,B4
3.9,0,0,0,0,0,0,0,0,0,0,1,3636.78,1,317.4,0,0,1,12300,0,0,0,0,0,0,0,0,0,0,1,23,5,108,,,1,0,B2
0.4,1,1325.34,1,258.56,1,0,0,0,0,0,1,80.54,1,974.18,0,0,1,3600,0,0,0,0,0,0,0,1,4000.62,1,1,,,,,,1,1,B1
3.6,1,430.34,5,2462.15,5,0,0,0,1,1,0,0,1,0,5,409.31,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,98,41,681,1,0,B1
4.2,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,43,7.5,100,55,661,1,0,B18
15.7,1,120.93,2,1854.88,16,1,0,0,0,0,1,640.22,1,226.51,0,0,0,0,0,0,0,0,0,0,0,1,5034.31,0,0,18,8,89,56,654,1,0,B4
2.8,1,7373.19,3,10668.26,14,0,0,0,,2,1,1903.98,1,932.05,,,1,2200,0,0,,,0,0,0,,,,0,57,9,120,57,690,1,0,B15
14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4140.93,1,14977.98,0,1,2460.3,0,0,,,,,680,1,1,B2
4.2,1,8319.05,2,10065.78,9,0,0,0,1,2,0,0,1,3962.98,3,444.31,1,16500,0,0,0,0,0,0,0,0,0,0,0,31,13,117,,,1,1,B8
2.8,1,2114.34,3,8105.7,27,0,0,0,,6,1,915.47,1,9057.79,,,0,0,0,0,,,1,16093.56,2,,,,1,32,9,96,49,678,1,1,B18
6.4,1,1867.22,2,1092.71,4,0,0,0,0,0,1,15659.66,1,1133.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,6.5,139,22,636,1,1,B3
2.3,1,7473.29,1,42.99,0,0,0,0,,0,1,393.52,1,577.7,,,0,0,1,34.33,,,0,0,0,,,,0,,,,,564,1,1,B15
12.5,1,7273.48,3,4984.73,7,1,0,0,0,2,0,0,1,301.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,103,44,628,1,0,B4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9500,1,728.07,0,0,0,0,0,0,0,0,0,38,6,104,27,674,1,1,B16
14.2,1,429.97,2,1036.75,6,1,0,0,1,0,0,0,1,395.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,718,1,0,B5
10.8,1,1988.41,2,5038.61,11,0,0,0,0,1,1,3211.9,1,108.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,4.5,117,48,677,1,0,B5
3.9,1,867.02,4,2148.63,5,0,0,0,0,0,0,0,1,5641.85,0,0,0,0,0,0,0,0,1,15558.49,0,0,0,0,0,,,,,658,1,1,B2
15.4,1,1016.37,2,2250.02,3,1,1,6.74,2,0,0,0,1,257.13,9,300.75,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,753,1,0,B4
7.1,1,823.01,2,2881.17,0,0,1,4.92,0,2,1,745.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7879.03,0,1,,,,,629,1,1,B6
3.8,1,3197.94,2,2220.3,7,0,0,0,0,1,0,0,1,442.94,0,0,0,0,0,0,0,0,0,0,0,1,2255.73,0,0,24,5.5,103,48,684,1,0,B17
5,1,217.64,1,247.31,1,0,0,0,0,1,0,0,1,134.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9.5,97,19,656,1,0,B5
4,1,619.73,1,154.77,0,0,1,15.35,0,0,0,0,1,41.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,101,64,633,1,0,B1
9.6,1,359.58,3,1344.69,6,0,0,0,0,0,1,65.1,1,1719.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,103,50,604,1,0,B16
0.3,1,340.2,3,663.54,3,0,1,28.79,0,2,1,414.44,0,0,0,0,0,0,0,0,0,0,1,15422.49,0,0,0,0,0,19,10.5,100,35,614,1,0,B4
33.3,1,709.67,1,457.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,99,,,1,0,B12
1.1,1,1916.82,2,515.85,0,0,0,0,0,0,0,0,1,500.83,0,0,1,6100,0,0,0,0,0,0,0,0,0,0,1,0,11,79,53,664,1,1,B2
1.3,0,0,0,0,0,0,0,0,0,0,1,2793.48,1,233.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,10.5,93,55,646,1,1,B5
12.3,1,2391.51,2,1934.21,10,0,0,0,0,8,1,16658.43,0,0,0,0,0,0,1,8200.4,0,0,0,0,0,0,0,0,1,3,7,103,82,702,1,0,B13
2.4,1,1864.45,9,12854.26,0,0,0,0,,15,1,3675.61,0,0,,,0,0,0,0,,,0,0,0,,,,0,32,6,114,53,716,1,1,B14
0.8,1,1759.12,1,609.9,0,0,0,0,0,4,1,299.8,1,93.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,10.5,104,43,619,1,1,B1
4.3,1,2111.37,2,1608.17,5,1,0,0,0,2,1,81402.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.55,1,0,16,4,88,35,638,1,1,B1
1.2,1,265.87,2,729.32,5,1,0,0,,0,1,37146.74,0,0,,,0,0,1,4430.02,,,0,0,0,,,,0,19,4,102,66,739,1,0,B15
4.3,1,3484.81,1,319.47,0,0,0,0,,1,1,14719.71,0,0,,,0,0,0,0,,,0,0,0,,,,0,27,8.5,97,70,737,1,1,B15
13.8,1,1550.72,2,1074.3,5,1,0,0,0,1,0,0,1,356.12,0,0,0,0,0,0,0,0,0,0,0,1,22.39,0,0,6,9.5,77,37,626,1,0,B2
13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,83,44,683,1,1,B16
2,1,2016.95,1,429.58,1,0,0,0,0,0,1,22158.13,1,497.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,616,1,1,B8
1.2,1,1999.62,3,3714.71,2,0,0,0,0,0,1,7963.34,1,19558.5,1,10.94,1,2600,0,0,0,0,0,0,0,1,0,1,1,10,12,87,68,685,1,1,B5
17.1,1,1875.85,3,3812.97,5,1,0,0,,0,1,994.71,1,2358,,,0,0,0,0,,,0,0,0,,,,0,25,3,123,66,689,1,0,B14
7,1,1233.86,3,2578.18,10,0,1,1.81,0,6,1,25.76,1,0,10,395.88,1,7700,0,0,0,0,0,0,0,0,0,0,0,,,,,698,1,0,B5
2.8,1,44.88,2,593.88,0,0,0,0,0,0,1,5.14,1,1134.39,2,36.53,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,98,52,672,1,0,B7
17.5,0,0,0,0,0,0,0,0,0,0,1,1787.21,1,928.91,0,0,0,0,0,0,0,0,0,0,0,1,13.11,0,1,,,,,705,1,0,B8
8.8,1,0,4,11904.57,13,1,0,0,,0,0,0,1,299.42,,,0,0,0,0,,,1,14925.87,0,,,,0,25,10.5,92,33,648,1,0,B15
2.9,1,1433.74,4,6959.9,9,0,0,0,2,8,0,0,1,307.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,111,79,750,1,0,B2
,1,2767.93,2,2431.55,11,1,0,0,0,0,1,8089.66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3573.81,0,0,,,,,692,1,1,B7
2.7,1,743.65,2,1581.61,10,0,0,0,1,2,0,0,1,261.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.5,108,31,626,1,0,B2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57093.77,0,1,,,,,639,1,0,B2
8.3,1,380.98,1,509.82,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.65,0,0,19,6.5,93,39,681,1,0,B6
0.4,1,14.11,2,590.69,0,0,1,4.03,,0,1,531.92,1,758.92,,,0,0,0,0,,,0,0,0,,,,0,53,9,108,41,599,1,0,B14
2.9,1,2820.78,3,3039.36,4,1,0,0,0,0,0,0,1,256.45,1,81.92,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,112,28,682,1,0,B1
3,1,8.67,2,2133.76,1,1,0,0,0,2,0,0,1,582.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,112,41,619,1,0,B1
4.3,1,27830.9,1,2361.26,2,0,0,0,0,0,0,0,1,3004.81,0,0,0,0,0,0,0,0,0,0,0,1,15.66,1,1,,,,,641,1,1,B2
2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15005.46,2,1,7301.64,0,0,25,8,90,65,643,1,0,B4
,1,431.34,1,465.73,2,1,0,0,0,0,1,660.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,635,1,1,B4
27.3,1,2073.79,2,1951.89,3,1,0,0,,4,0,0,1,380.11,,,0,0,0,0,,,1,16365.57,0,,,,0,38,6,110,,,1,0,B14
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14953.83,0,0,0,0,0,114,7,132,29,630,1,1,B2
1.7,1,1781.78,2,9030.4,11,0,1,73.58,1,6,1,6674.3,1,91.67,0,0,1,400,0,0,0,0,0,0,0,0,0,0,0,78,8,116,44,667,1,1,B1
,1,3456.55,4,9519.66,9,1,0,0,0,0,1,1546.98,1,16367.84,5,625.12,1,7000,0,0,0,0,1,17170.73,1,1,1177.22,0,0,6,6.5,94,54,614,1,1,B4
3.1,1,257.51,3,1062.67,9,1,0,0,0,4,1,188.45,0,0,0,0,1,60000,0,0,0,0,1,15047.58,1,1,63.12,1,1,82,4.5,133,39,696,1,0,B13
2.4,1,11.67,2,865.86,0,0,0,0,0,0,1,269.78,1,859.62,0,0,0,0,0,0,0,0,1,15169.91,0,0,0,0,0,17,8,85,52,613,1,0,B16
9,0,0,0,0,0,0,0,0,0,0,1,5288.36,1,1246.94,0,0,1,13900,0,0,0,0,0,0,0,1,195.4,0,1,53,11,108,47,643,1,1,B5
0.3,1,341.14,2,393.34,0,1,0,0,0,1,0,0,1,515.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,6.5,137,29,699,1,0,B4
2.8,1,737.5,2,1168.24,2,0,0,0,1,1,0,0,1,1041.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,86,78,720,1,0,B7
2.7,1,177.39,5,880.83,4,0,0,0,0,4,0,0,1,238.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,134,92,738,1,0,B12
3.5,1,603.88,1,520.48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.24,0,0,,,,,625,1,0,B2
3.6,1,780.46,2,1042.54,1,1,0,0,1,0,1,5561,1,1806.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,12,112,33,645,1,1,B2
1.5,1,66.94,1,289.48,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,651.1,0,0,31,8,91,44,636,1,0,B1
28.3,1,335.7,2,1244.32,11,0,0,0,,1,0,0,0,0,,,0,0,0,0,,,1,15362.79,1,,,,1,,,,,747,1,0,B15
11.2,1,3329.36,1,967.87,1,0,0,0,0,0,1,0,1,464.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8.5,112,35,638,1,0,B2
7.5,1,560.18,3,2146.58,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9.5,88,54,755,1,0,B2
3.8,1,7022.94,3,4080.65,2,1,0,0,0,2,0,0,1,125.13,2,194.27,1,6400,0,0,0,0,0,0,0,1,73.78,0,0,,,,,712,1,0,B12
2.8,1,492.52,6,12831.57,36,1,0,0,0,7,1,30718.72,1,3035.04,0,0,0,0,0,0,0,0,0,0,0,1,8984.84,0,0,15,6,84,62,690,1,1,B5
